ticker,has_any_event,has_listed_event,has_delist_signal_event,has_lifecycle_list_date,has_lifecycle_delist_date,gap_missing_any_event,gap_missing_listed_event,gap_missing_delist_signal_event,gap_missing_lifecycle_list_date,gap_missing_lifecycle_delist_date
WEAV,true,true,false,true,false,false,false,true,false,true
WEB,false,false,false,false,false,true,true,true,true,true
WEBR,false,false,false,false,false,true,true,true,true,true
WEJO,false,false,false,false,false,true,true,true,true,true
WEN,false,false,false,false,false,true,true,true,true,true
WENA,false,false,false,false,false,true,true,true,true,true
WERN,false,false,false,false,false,true,true,true,true,true
WEST,true,true,true,true,true,false,false,false,false,false
WETH,true,true,false,true,false,false,false,true,false,true
WETO,true,true,false,true,false,false,false,true,false,true
WFF,true,true,false,true,false,false,false,true,false,true
WFM,false,false,false,false,false,true,true,true,true,true
WFR,false,false,false,false,false,true,true,true,true,true
WFT,false,false,false,false,false,true,true,true,true,true
WG,false,false,false,false,false,true,true,true,true,true
WGBS,false,false,false,false,false,true,true,true,true,true
WGL,false,false,false,false,false,true,true,true,true,true
WGO,true,false,true,false,false,false,true,false,true,true
WGR,false,false,false,false,false,true,true,true,true,true
WGRX,true,true,false,true,false,false,false,true,false,true
WHF,true,true,true,true,true,false,false,false,false,false
WHLR,true,true,true,false,false,false,false,false,true,true
WHQ,false,false,false,false,false,true,true,true,true,true
WHWK,true,true,false,true,false,false,false,true,false,true
WHX,false,false,false,false,false,true,true,true,true,true
WHZ,false,false,false,false,false,true,true,true,true,true
WIFI,false,false,false,false,false,true,true,true,true,true
WILC,false,false,false,false,false,true,true,true,true,true
WILN,false,false,false,false,false,true,true,true,true,true
WIMI,true,true,false,true,false,false,false,true,false,true
WIN,false,false,false,false,false,true,true,true,true,true
WINR,false,false,false,false,false,true,true,true,true,true
WINT,true,true,true,false,false,false,false,false,true,true
WIRE,false,false,false,false,false,true,true,true,true,true
WISH,false,false,false,false,false,true,true,true,true,true
WKC,false,false,false,false,false,true,true,true,true,true
WKHS,true,true,false,true,false,false,false,true,false,true
WKME,false,false,false,false,false,true,true,true,true,true
WKSP,true,true,true,true,true,false,false,false,false,false
WL,false,false,false,false,false,true,true,true,true,true
WLAC,true,true,false,true,false,false,false,true,false,true
WLB,false,false,false,false,false,true,true,true,true,true
WLDS,true,true,false,true,false,false,false,true,false,true
WLGS,false,false,false,false,false,true,true,true,true,true
WLH,false,false,false,false,false,true,true,true,true,true
WLKP,true,true,false,true,false,false,false,true,false,true
WLL,false,false,false,false,false,true,true,true,true,true
WLM,false,false,false,false,false,true,true,true,true,true
WLP,false,false,false,false,false,true,true,true,true,true
WLT,false,false,false,false,false,true,true,true,true,true
WLV,false,false,false,false,false,true,true,true,true,true
WLY,false,false,false,false,false,true,true,true,true,true
WMAR,false,false,false,false,false,true,true,true,true,true
WMGI,false,false,false,false,false,true,true,true,true,true
WMLP,false,false,false,false,false,true,true,true,true,true
WMO,false,false,false,false,false,true,true,true,true,true
WMZ,false,false,false,false,false,true,true,true,true,true
WNC,true,false,true,false,false,false,true,false,true,true
WNEB,false,false,false,false,false,true,true,true,true,true
WNG,false,false,false,false,false,true,true,true,true,true
WNNR,false,false,false,false,false,true,true,true,true,true
WNR,false,false,false,false,false,true,true,true,true,true
WNRL,false,false,false,false,false,true,true,true,true,true
WNS,true,true,true,true,true,false,false,false,false,false
WNW,true,true,false,true,false,false,false,true,false,true
WOK,true,true,false,true,false,false,false,true,false,true
WOLF,true,true,true,true,true,false,false,false,false,false
WON,false,false,false,false,false,true,true,true,true,true
WOOF,true,true,false,true,false,false,false,true,false,true
WORK,false,false,false,false,false,true,true,true,true,true
WORX,true,true,false,true,false,false,false,true,false,true
WOW,false,false,false,false,false,true,true,true,true,true
WP,false,false,false,false,false,true,true,true,true,true
WPCB,false,false,false,false,false,true,true,true,true,true
WPCS,false,false,false,false,false,true,true,true,true,true
WPF,false,false,false,false,false,true,true,true,true,true
WPG,false,false,false,false,false,true,true,true,true,true
WPI,false,false,false,false,false,true,true,true,true,true
WPRT,true,true,false,true,false,false,false,true,false,true
WPT,false,false,false,false,false,true,true,true,true,true
WPX,false,false,false,false,false,true,true,true,true,true
WPZ,false,false,false,false,false,true,true,true,true,true
WR,false,false,false,false,false,true,true,true,true,true
WRAP,true,true,false,true,false,false,false,true,false,true
WRC,false,false,false,false,false,true,true,true,true,true
WRI,false,false,false,false,false,true,true,true,true,true
WRK,false,false,false,false,false,true,true,true,true,true
WRLD,false,false,false,false,false,true,true,true,true,true
WS,true,true,false,true,false,false,false,true,false,true
WSBF,true,true,false,true,false,false,false,true,false,true
WSCI,false,false,false,false,false,true,true,true,true,true
WSH,false,false,false,false,false,true,true,true,true,true
WSR,true,true,true,true,true,false,false,false,false,false
WSTC,false,false,false,false,false,true,true,true,true,true
WT,true,true,true,true,true,false,false,false,false,false
WTER,true,true,true,true,true,false,false,false,false,false
WTF,true,true,false,true,false,false,false,true,false,true
WTI,false,false,false,false,false,true,true,true,true,true
WTO,true,true,false,true,false,false,false,true,false,true
WTR,false,false,false,false,false,true,true,true,true,true
WTRH,false,false,false,false,false,true,true,true,true,true
WTTR,true,true,false,true,false,false,false,true,false,true
WVE,true,true,false,true,false,false,false,true,false,true
WVVI,true,true,false,true,false,false,false,true,false,true
WW,true,true,true,true,true,false,false,false,false,false
WWAC,false,false,false,false,false,true,true,true,true,true
WWAV,false,false,false,false,false,true,true,true,true,true
WWAV.B,false,false,false,false,false,true,true,true,true,true
WWE,false,false,false,false,false,true,true,true,true,true
WWW,false,false,false,false,false,true,true,true,true,true
WWY,false,false,false,false,false,true,true,true,true,true
WX,false,false,false,false,false,true,true,true,true,true
WXH,false,false,false,false,false,true,true,true,true,true
WXM,true,true,false,true,false,false,false,true,false,true
WYE,false,false,false,false,false,true,true,true,true,true
WYFI,true,true,false,true,false,false,false,true,false,true
WYN,false,false,false,false,false,true,true,true,true,true
WYND,false,false,false,false,false,true,true,true,true,true
XAGE,true,true,true,true,true,false,false,false,false,false
XAIR,true,true,false,true,false,false,false,true,false,true
XAN,false,false,false,false,false,true,true,true,true,true
XBIO,true,true,true,true,true,false,false,false,false,false
XBIT,true,true,false,true,false,false,false,true,false,true
XBP,true,true,true,true,true,false,false,false,false,false
XCO,false,false,false,false,false,true,true,true,true,true
XCRA,false,false,false,false,false,true,true,true,true,true
XCUR,true,true,false,true,false,false,false,true,false,true
XEC,false,false,false,false,false,true,true,true,true,true
XELA,false,false,false,false,false,true,true,true,true,true
XELB,true,true,false,true,false,false,false,true,false,true
XENT,false,false,false,false,false,true,true,true,true,true
XERS,false,false,false,false,false,true,true,true,true,true
XFIN,false,false,false,false,false,true,true,true,true,true
XFOR,true,true,false,true,false,false,false,true,false,true
XHLD,true,true,false,true,false,false,false,true,false,true
XHR,true,true,false,true,false,false,false,true,false,true
XIFR,true,true,false,true,false,false,false,true,false,true
XJT,false,false,false,false,false,true,true,true,true,true
XL,false,false,false,false,false,true,true,true,true,true
XLNX,false,false,false,false,false,true,true,true,true,true
XLO,true,true,false,true,false,false,false,true,false,true
XLRN,false,false,false,false,false,true,true,true,true,true
XLS,false,false,false,false,false,true,true,true,true,true
XM,false,false,false,false,false,true,true,true,true,true
XNCR,true,true,false,true,false,false,false,true,false,true
XOG,false,false,false,false,false,true,true,true,true,true
XOMA,true,true,false,true,false,false,false,true,false,true
XON,false,false,false,false,false,true,true,true,true,true
XOS,true,true,true,true,true,false,false,false,false,false
XOXO,false,false,false,false,false,true,true,true,true,true
XPAX,false,false,false,false,false,true,true,true,true,true
XPDB,false,false,false,false,false,true,true,true,true,true
XPDI,false,false,false,false,false,true,true,true,true,true
XPEL,true,true,false,true,false,false,false,true,false,true
XPER,true,true,false,true,false,false,false,true,false,true
XPLR,false,false,false,false,false,true,true,true,true,true
XPOA,false,false,false,false,false,true,true,true,true,true
XPOF,true,true,false,true,false,false,false,true,false,true
XPON,true,true,false,true,false,false,false,true,false,true
XPRO,false,false,false,false,false,true,true,true,true,true
XRM,false,false,false,false,false,true,true,true,true,true
XRTX,true,true,false,true,false,false,false,true,false,true
XRX,true,true,true,true,true,false,false,false,false,false
XSPA,false,false,false,false,false,true,true,true,true,true
XTIA,true,true,false,true,false,false,false,true,false,true
XTKG,true,true,false,true,false,false,false,true,false,true
XTLY,false,false,false,false,false,true,true,true,true,true
XTO,false,false,false,false,false,true,true,true,true,true
XUE,false,false,false,false,false,true,true,true,true,true
XWEL,true,true,true,true,true,false,false,false,false,false
XXIA,false,false,false,false,false,true,true,true,true,true
XXII,true,true,true,true,true,false,false,false,false,false
YAAS,true,true,false,true,false,false,false,true,false,true
YAC,false,false,false,false,false,true,true,true,true,true
YAYO,false,false,false,false,false,true,true,true,true,true
YCC,false,false,false,false,false,true,true,true,true,true
YDDL,true,true,false,true,false,false,false,true,false,true
YDKG,true,true,false,true,false,false,false,true,false,true
YDKN,false,false,false,false,false,true,true,true,true,true
YECO,false,false,false,false,false,true,true,true,true,true
YELL,false,false,false,false,false,true,true,true,true,true
YEXT,false,false,false,false,false,true,true,true,true,true
YGF,false,false,false,false,false,true,true,true,true,true
YGMZ,false,false,false,false,false,true,true,true,true,true
YGYI,false,false,false,false,false,true,true,true,true,true
YHC,true,true,true,false,false,false,false,false,true,true
YHGJ,true,true,false,true,false,false,false,true,false,true
YHOO,false,false,false,false,false,true,true,true,true,true
